count,hate_speech,offensive_language,neither,class,class_label,clean_tweet_improved
3.0,0.0,3.0,0.0,1.0,Offensive Language,whos baby dat whos man dat dat gators bitches best using jimmys
3.0,0.0,3.0,0.0,1.0,Offensive Language,whos baddest pussy planet
3.0,1.0,2.0,0.0,1.0,Offensive Language,whos ready nigger spam
3.0,0.0,3.0,0.0,1.0,Offensive Language,whoever came exs sayin mustve hoe
3.0,3.0,0.0,0.0,0.0,Hate Speech,whoever ramlogan uwi business law tho racist mudda cunt
3.0,1.0,2.0,0.0,1.0,Offensive Language,whoever jumps bitch
3.0,0.0,0.0,3.0,2.0,Neither,whoever made brownies cookies belongs heaven
3.0,0.0,0.0,3.0,2.0,Neither,whoever mocks poor insults maker glad calamity unpunished
3.0,1.0,2.0,0.0,1.0,Offensive Language,whole time bitch phone moaning bitch ear though
3.0,0.0,0.0,3.0,2.0,Neither,whoo new attraction virginia city birds prey meet owl famous role harry potter
3.0,0.0,0.0,3.0,2.0,Neither,whoooooaaa chill savage monkey monkey
3.0,0.0,1.0,2.0,2.0,Neither,whoops bought snuggly hideous fuzzy boots cold balls sudden
3.0,0.0,3.0,0.0,1.0,Offensive Language,whops yardie smoke blunt tell nigga come stressed
6.0,0.0,5.0,1.0,1.0,Offensive Language,whos pussy said richies
3.0,0.0,3.0,0.0,1.0,Offensive Language,dudes would wanna bitch time far beyond
3.0,0.0,0.0,3.0,2.0,Neither,jon hates birds
3.0,0.0,0.0,3.0,2.0,Neither,mcdonalds breakfast good lunch trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches fake gay
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch today
3.0,0.0,2.0,1.0,1.0,Offensive Language,interested saving people muslim syria oil
3.0,0.0,3.0,0.0,1.0,Offensive Language,nudes called nudes would rather hey girl send tits ass hoe
3.0,0.0,1.0,2.0,2.0,Neither,people saying let guys treat yellow starburst favorite
3.0,2.0,1.0,0.0,0.0,Hate Speech,people faggots born way big douche bag
3.0,0.0,3.0,0.0,1.0,Offensive Language,many hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,thick character game gotta play skinny bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,beg nudes could bitch make video staring booty win win
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches act read words meaning
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches hype mad asked suck dick yes telly tubby
3.0,1.0,2.0,0.0,1.0,Offensive Language,bitches quick nigga baby suprised taking care
3.0,1.0,2.0,0.0,1.0,Offensive Language,black girls gotta thots nobody bringing fat white hoe fucked back middle school
3.0,0.0,0.0,3.0,2.0,Neither,colored eyes siblings
3.0,0.0,3.0,0.0,1.0,Offensive Language,bomb single bitches available tap
6.0,0.0,6.0,0.0,1.0,Offensive Language,humble moms hoes
4.0,0.0,4.0,0.0,1.0,Offensive Language,release nudes cunt
6.0,1.0,5.0,0.0,1.0,Offensive Language,worst world smh bitch devil
3.0,0.0,3.0,0.0,1.0,Offensive Language,play scary games cuz pussy scared shitless
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches come school wearing stripper heels school makes sense
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches put bio bio technically still wrote bio
3.0,0.0,1.0,2.0,2.0,Neither,peeps gotta mad ghetto nowadays smh pull pants
3.0,1.0,2.0,0.0,1.0,Offensive Language,people bring children salon mexican bitch needs animals leash real
3.0,1.0,2.0,0.0,1.0,Offensive Language,people use eggplant emoji reference dick dick purple green top see doctor bruh
3.0,3.0,0.0,0.0,0.0,Hate Speech,many filthy wetback halfbreed spic savages live none right
3.0,0.0,3.0,0.0,1.0,Offensive Language,girls feel need bitches reason
3.0,0.0,3.0,0.0,1.0,Offensive Language,scandalous niggas hoes hate happy relationship let happy together
3.0,0.0,3.0,0.0,1.0,Offensive Language,bald asshole complain long bill draw morons pictures
3.0,0.0,0.0,3.0,2.0,Neither,visiting teams whine right field longer batters
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches act childish
3.0,0.0,2.0,1.0,1.0,Offensive Language,serena williams looks tranny
3.0,0.0,1.0,2.0,2.0,Neither,msnbc news show opinion right wing talking points joe nation pbo teabaggers
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch olympics giant band aid looks mia designed american apparel
3.0,2.0,1.0,0.0,0.0,Hate Speech,faggot front two dozen doughnuts right
3.0,0.0,3.0,0.0,1.0,Offensive Language,text mom dumb bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,everybody hype see famous people naked yall hoes alike money
3.0,0.0,3.0,0.0,1.0,Offensive Language,everybody talking rihanna nudes super cold naked cuz famous huh hoe built bubble gum swirl
3.0,0.0,3.0,0.0,1.0,Offensive Language,give bitch inch rather
6.0,0.0,6.0,0.0,1.0,Offensive Language,give bitch heart shed rather purse give bitch inch shed rather hoes loyal
3.0,0.0,3.0,0.0,1.0,Offensive Language,try say alexi stole bitch lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,hella bitches act everything bitch form assistance
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch mean gets mild salsa father ashamed
3.0,0.0,2.0,1.0,1.0,Offensive Language,baltimore damn ghetto
3.0,0.0,0.0,3.0,2.0,Neither,artist new ones making much trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,always fat bitches talking
3.0,0.0,3.0,0.0,1.0,Offensive Language,everytime cracker barrel girl great tits seats waitress nope chick teeth
3.0,0.0,0.0,3.0,2.0,Neither,mother bothering trash day leave alone stop nagging
3.0,0.0,3.0,0.0,1.0,Offensive Language,phone fucking bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,niggasbitches use sub
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch throwing condoms lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,rogers game pussy heart tough wheres cry hes really hurt excuse cutlers tougher
3.0,0.0,3.0,0.0,1.0,Offensive Language,niccas hating tho let live homie
3.0,0.0,0.0,3.0,2.0,Neither,boycott racist redskins
3.0,0.0,3.0,0.0,1.0,Offensive Language,girls still virgins months live bitch better throw ass back
3.0,1.0,2.0,0.0,1.0,Offensive Language,getting notifications two cunts getting married facebook dini gie
3.0,0.0,3.0,0.0,1.0,Offensive Language,throwing batting practice tonight holy
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch calling
3.0,0.0,3.0,0.0,1.0,Offensive Language,ratchet bitches talkin yall nothing better talk pick liq hop dick
9.0,1.0,8.0,0.0,1.0,Offensive Language,wifey type girls single hoes cuffed though
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches gettin instagrams post pictures bitches
3.0,1.0,2.0,0.0,1.0,Offensive Language,hoes always tryna bitches hoes bitches cause hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,thirsty bitches trying hit slide kik lmfaoo
3.0,0.0,3.0,0.0,1.0,Offensive Language,jorge zimmerman arrested prosecutors witness saw zimmy attack traytray afraid hoodie pussies
3.0,1.0,0.0,2.0,2.0,Neither,run ball offensive coordinator retarded
6.0,1.0,5.0,0.0,1.0,Offensive Language,would mad bitch couldnt pass grade ill wait
3.0,0.0,3.0,0.0,1.0,Offensive Language,would bitch jus hoes want want nigga wit clit ticckler
3.0,0.0,3.0,0.0,1.0,Offensive Language,would date ugly girl also huge bitch
3.0,0.0,1.0,2.0,2.0,Neither,would think common trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches havin stretch marks yall upper ass
3.0,0.0,2.0,1.0,1.0,Offensive Language,yes functioning tho retarded
3.0,0.0,3.0,0.0,1.0,Offensive Language,worried bout bitch weed clothessex game system partieschillin job
6.0,0.0,6.0,0.0,1.0,Offensive Language,fuckin wit niggah fuckin wit real niggah
3.0,1.0,2.0,0.0,1.0,Offensive Language,gotta hoe smh captain save hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,let hoes tear apart shud beware beware
3.0,0.0,3.0,0.0,1.0,Offensive Language,let hoes tear right apart
3.0,0.0,3.0,0.0,1.0,Offensive Language,shouldnt eat pussy unless love
3.0,0.0,3.0,0.0,1.0,Offensive Language,stressin bout bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,talking hoes bro nem
3.0,2.0,1.0,0.0,0.0,Hate Speech,think niggas end kids fucking ugly bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,worried bout hoe cuz hoe worried bout another hoe
3.0,0.0,0.0,3.0,2.0,Neither,wicked oreo
3.0,0.0,3.0,0.0,1.0,Offensive Language,wifey hoes back
3.0,0.0,0.0,3.0,2.0,Neither,hillary dodobird dems candidate take obamas job prez dog
3.0,0.0,0.0,3.0,2.0,Neither,interesting watch interlagos grips weekend cars basically guinea pigs wec later month
3.0,0.0,3.0,0.0,1.0,Offensive Language,entertaining hoes smh
3.0,0.0,3.0,0.0,1.0,Offensive Language,sell pussy
3.0,0.0,2.0,1.0,1.0,Offensive Language,wills tweets scream look pansy ass bitch days week
3.0,1.0,2.0,0.0,1.0,Offensive Language,wilson hoe said years ago
3.0,0.0,3.0,0.0,1.0,Offensive Language,winking emoji right pussy
3.0,1.0,2.0,0.0,1.0,Offensive Language,winn dixie real niggaz publix pussies
3.0,0.0,2.0,1.0,1.0,Offensive Language,winter time walking hoe ctfu
3.0,0.0,3.0,0.0,1.0,Offensive Language,winter weather gon niggah feelings
3.0,0.0,3.0,0.0,1.0,Offensive Language,wintertime bout turn grind back spent enough money wit niccas
3.0,0.0,3.0,0.0,1.0,Offensive Language,wish would stop lazy little rebellious come indy bitch titz misses
3.0,2.0,1.0,0.0,0.0,Hate Speech,wish coulda said tonight good seeing fag
3.0,1.0,2.0,0.0,1.0,Offensive Language,wish hoes james bond
3.0,1.0,2.0,0.0,1.0,Offensive Language,wish would let dig pockets god bless breath body lazy ass bitch start grinding
3.0,0.0,3.0,0.0,1.0,Offensive Language,wish bad bitch tonight
3.0,0.0,2.0,1.0,1.0,Offensive Language,wish theyd teach tracee chihuahuas squinty eye think hilarious
3.0,0.0,3.0,0.0,1.0,Offensive Language,pussy mullet
6.0,0.0,1.0,5.0,2.0,Neither,birds ill share lonely view
3.0,0.0,3.0,0.0,1.0,Offensive Language,best bitches
3.0,1.0,2.0,0.0,1.0,Offensive Language,partner crime riribarbie yesss bitch stole look hah
9.0,1.0,7.0,1.0,1.0,Offensive Language,babymama drama side hoes
3.0,0.0,0.0,3.0,2.0,Neither,birds share lonely view
6.0,0.0,5.0,1.0,1.0,Offensive Language,bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,twatching ass bitch
3.0,0.0,0.0,3.0,2.0,Neither,without serge bird chirps sun burns grass grows world turns moon glows river flows die without serge
3.0,0.0,3.0,0.0,1.0,Offensive Language,without hoes gonna hard pick good women hoes good job keep hoeing
3.0,0.0,3.0,0.0,1.0,Offensive Language,wiz khalifa influential rapper era seem forget trends nigguh started
3.0,0.0,3.0,0.0,1.0,Offensive Language,wiz lost bitch nigga weed world strong enough help
3.0,0.0,3.0,0.0,1.0,Offensive Language,wiz need back yeahhhhhhh bitch okkkk wiz
3.0,0.0,3.0,0.0,1.0,Offensive Language,wiz thought could turn hoe house wife
3.0,0.0,3.0,0.0,1.0,Offensive Language,wizard turned hoe break
3.0,0.0,3.0,0.0,1.0,Offensive Language,woke cold thenna bitch stomach flat
3.0,0.0,3.0,0.0,1.0,Offensive Language,woke dis morning pockets filled xtra pros might slide thru double tonight bless hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,woke feeling bitch gonna stop acting bitch weak focus time bruh
3.0,0.0,3.0,0.0,1.0,Offensive Language,woke next morning thee donate cheese skank hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,woman busting ass please treat cuz immature ass lil boy yeah hoe ass niggas
3.0,0.0,2.0,1.0,1.0,Offensive Language,woman staring problems much mentalking mumbo jumbo meni give retarded faces ignore
3.0,0.0,3.0,0.0,1.0,Offensive Language,women something called live lifeapparently hoe
3.0,0.0,2.0,1.0,1.0,Offensive Language,women stay bragging mans penis wonder friend fucked himsmh silly silly hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,women use niggas time monetary purposes gain bitch wanna buy sneakers turning
3.0,1.0,2.0,0.0,1.0,Offensive Language,women want best man holiday type nigga meanwhile mad thot pics gram talking could bitch die
3.0,2.0,1.0,0.0,0.0,Hate Speech,women feminist ugly bitches find man
3.0,0.0,0.0,3.0,2.0,Neither,catch sneak dissing birds
3.0,0.0,3.0,0.0,1.0,Offensive Language,step dad hoe
3.0,0.0,0.0,3.0,2.0,Neither,woot completed sixth series sweep season fourth home
3.0,0.0,2.0,1.0,1.0,Offensive Language,word pussy snacks ladies keep beer cont
3.0,0.0,3.0,0.0,1.0,Offensive Language,word ray rice marry gone divorces bitch way outta box handcuffs
3.0,0.0,0.0,3.0,2.0,Neither,word bird
3.0,0.0,3.0,0.0,1.0,Offensive Language,word doe good morningits celebration bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,word dms twitter crush bitch man enter dms bruh
3.0,0.0,3.0,0.0,1.0,Offensive Language,words single niggaz many bad bitches better last never sweat chick man confused
3.0,0.0,3.0,0.0,1.0,Offensive Language,work nigga work friday bitches friday saturday tomorrow epic
3.0,0.0,3.0,0.0,1.0,Offensive Language,work bitch enervated
3.0,0.0,3.0,0.0,1.0,Offensive Language,work bitch right
6.0,0.0,6.0,0.0,1.0,Offensive Language,work hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,work right bitch
3.0,0.0,0.0,3.0,2.0,Neither,working saturday birds
3.0,0.0,3.0,0.0,1.0,Offensive Language,world war netflix yasssss bitch yasssss
3.0,3.0,0.0,0.0,0.0,Hate Speech,worlds biggest faggot
6.0,0.0,6.0,0.0,1.0,Offensive Language,worst ever mayo already trash mix trash wit gawd condiment ketchup ultimate trash
3.0,0.0,0.0,3.0,2.0,Neither,would interested eggplant twerk
3.0,0.0,2.0,1.0,1.0,Offensive Language,would drink nigguh smoke weed
3.0,0.0,0.0,3.0,2.0,Neither,would rather monkey gorilla neither theyre hairy choose monkey
3.0,1.0,2.0,0.0,1.0,Offensive Language,wouldve liked backup handle gang retards
3.0,0.0,3.0,0.0,1.0,Offensive Language,wow stupid bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,wow swear gonna cunt punch
6.0,1.0,5.0,0.0,1.0,Offensive Language,wow fucken bradley sucks ass coach said niggah play barcelona hahahahahaha
9.0,0.0,9.0,0.0,1.0,Offensive Language,wow cuzin lil snupe niggah trippin
3.0,1.0,2.0,0.0,1.0,Offensive Language,wow dad racked fag
3.0,0.0,0.0,3.0,2.0,Neither,wow redskins want
3.0,0.0,0.0,3.0,2.0,Neither,wow charlie strong cleaning house might upwards released done
3.0,1.0,2.0,0.0,1.0,Offensive Language,wow whiggers tea party nation banned even use bad words maybe racist founding father quotes
3.0,0.0,0.0,3.0,2.0,Neither,wow yellow yet pagenaud marco screwed maybe yellow coming
6.0,0.0,6.0,0.0,1.0,Offensive Language,wow big titties slandered today bitch stop bullshit
6.0,0.0,6.0,0.0,1.0,Offensive Language,bitch ratchet holy crap
3.0,1.0,2.0,0.0,1.0,Offensive Language,wrote absolute worst paper life last week still gotta love taking freshman english
3.0,0.0,3.0,0.0,1.0,Offensive Language,wtf look lying knowing bitch hoe hoe simple
3.0,0.0,3.0,0.0,1.0,Offensive Language,wtf watching bgc hat watching ugly ass ghetto hoes put family name shame
3.0,0.0,3.0,0.0,1.0,Offensive Language,wtf bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,wtf real stupid bitches cutting kid smoking pot guarantee half smoke pot
3.0,0.0,2.0,1.0,1.0,Offensive Language,wtf show hoe facts
3.0,0.0,3.0,0.0,1.0,Offensive Language,wtf days nights another day going ape
3.0,0.0,3.0,0.0,1.0,Offensive Language,wussup pussies
3.0,0.0,3.0,0.0,1.0,Offensive Language,wut bitch
4.0,0.0,4.0,0.0,1.0,Offensive Language,xavier hoe never lookin
3.0,0.0,3.0,0.0,1.0,Offensive Language,rick weak hoe season good look fam
3.0,0.0,3.0,0.0,1.0,Offensive Language,acab mexico wins team bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch doe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall saying wouldnt eat pussy
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall mfs better believe karma bitch real
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall hoes
3.0,0.0,2.0,1.0,1.0,Offensive Language,yall cool cold chasing hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall giving pooest bitches much hype stop
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall letting side bitches house yall trippin
3.0,0.0,2.0,1.0,1.0,Offensive Language,yall bitches fake
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches coming dumb fleek
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches better stop madness
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches need sandos
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches wanna different yall really basic
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches want good dude real want blame reaction bullshit grow
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall skylar diggins looks tranny
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall called bad bitches looking nerd rocky balboa
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall say imma make way farther youall want aye gonna fun bitch suck diiiccckkk
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall dumb bitches fucking
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall entertained bitch niggas hitting women smh raised
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall folks basic parents racist lawyering hoes beatin cases
6.0,0.0,6.0,0.0,1.0,Offensive Language,yall hoes believe anything though
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall hoes broke stealing mall flexing
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall hoes need valentine yall need jesus
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall hoes love everyday
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall hoes nasty letting body hit eat yall smh
3.0,2.0,1.0,0.0,0.0,Hate Speech,yall hoes really mad cause nigga want cha
9.0,0.0,9.0,0.0,1.0,Offensive Language,yall hoes ugh
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall thankful bitch lmaoo sister funny
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall lonely ass bitches sure give lot relationship advice
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall men need watch cream pies bitches yeast infections day monistat treatment difference
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall motha fuckas best love foam party july already bitch
6.0,1.0,5.0,0.0,1.0,Offensive Language,yall niggas talking bout nothin thang thang hoe
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall pussy ass niqqa need make moves ampamp
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall really risk lives weaving traffic traveling thru two counties pussy
3.0,0.0,0.0,3.0,2.0,Neither,yall saw mad little chunky boy wouldnt even let dad touch bruh lmao
3.0,0.0,0.0,3.0,2.0,Neither,yall sleep shy glizzy young jefe
3.0,0.0,1.0,2.0,2.0,Neither,yall suck flappy bird
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall think would call daughter nigger
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall trying use lord sell pussy corner already
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall tweet everytime back bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall wake yall pussies summer time turn
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall weird fake hoes attention
3.0,0.0,0.0,3.0,2.0,Neither,yes buy new caramel apple flavor oreos
3.0,0.0,3.0,0.0,1.0,Offensive Language,ymcmb always caught strippers tyga actually child niggas rich buy bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches came wit
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch bad nigga taste
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch basic trippin social networks profiles
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch choosin
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch dirty pistol crib uoeno
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch pussy good heard
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch wnna ride
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitches dumb felon
3.0,0.0,3.0,0.0,1.0,Offensive Language,kno nigga two accounts lil bitch start tweetin shell see tweets someone snitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,last nicca couldnt beat hit free throw
3.0,0.0,3.0,0.0,1.0,Offensive Language,last nicca couldnt beat hit free throw
3.0,1.0,2.0,0.0,1.0,Offensive Language,lit stupid ass bitch fuccin witchuuuu
3.0,0.0,3.0,0.0,1.0,Offensive Language,need real nigga shawty come throw pussy shawty studio
3.0,0.0,0.0,3.0,2.0,Neither,yall take note never tornadoes colored folk live
3.0,0.0,3.0,0.0,1.0,Offensive Language,yaaaaaas bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yaaaas bitch yaaaaaas
3.0,0.0,3.0,0.0,1.0,Offensive Language,yaaaasss bitch important news
3.0,0.0,2.0,1.0,1.0,Offensive Language,yaaaassss bitches sad cause friend basically girls work
3.0,0.0,3.0,0.0,1.0,Offensive Language,yaaasss hoe talking really hoes girl gotta explain hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yahhhhhh bitch yahhhh
3.0,0.0,3.0,0.0,1.0,Offensive Language,yal jus fags screen shootin stories
6.0,0.0,6.0,0.0,1.0,Offensive Language,yall niggahs fucked thinkin ima soft ass lemme sing love song ass niggah
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches liking yall asses ate lmfao
3.0,1.0,2.0,0.0,1.0,Offensive Language,yall bitches muslim yall hair fucked ctfu stop youngs
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall bitches girlfriends halloween since yall sidechiccs year
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall black ass hoes east african
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall stop rting whataburger cuz still gon eat shouldnt ordered chicken dumb bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall couldnt wait till halloween dress hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall want nigga unless bitches want mad cuz bitches still want
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall hoes nothing better gossip play telephone
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall hoes still play around wrong see smh
3.0,0.0,0.0,3.0,2.0,Neither,yall skip bayless slit wrists romo
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall letting hoes strap said
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall live bitches blunts live weed money
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall fuckin womens men risking life freedom single dolo bitch gotta worry
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall see chojis kid big ass black bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall trustin hoes ive never gullible
3.0,0.0,3.0,0.0,1.0,Offensive Language,yandy gotta pay dick sorrythat bitch ugly
3.0,0.0,0.0,3.0,2.0,Neither,yankee homeruns make tingly
3.0,0.0,0.0,3.0,2.0,Neither,yankee pinstripes might best unis mlb gray road ones worst looks elephant trapped circus tent
3.0,0.0,0.0,3.0,2.0,Neither,yankees getting killed
3.0,0.0,0.0,3.0,2.0,Neither,yankees great joe dimaggio reportedly used beat wife marilyn monroe announcing divorce
3.0,0.0,0.0,3.0,2.0,Neither,yankees season tho yeah
3.0,0.0,0.0,3.0,2.0,Neither,yankees never gave away melky guy flat hit
3.0,0.0,0.0,3.0,2.0,Neither,yankees shouldnt rely long ball playoffs
3.0,0.0,0.0,3.0,2.0,Neither,yanks choked lost strait remember
3.0,0.0,0.0,3.0,2.0,Neither,yanks make playoffs basement red sox position
3.0,0.0,3.0,0.0,1.0,Offensive Language,yas bitches yas
3.0,0.0,3.0,0.0,1.0,Offensive Language,yas bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,yasss bitch yass
3.0,1.0,2.0,0.0,1.0,Offensive Language,yasss bitches brown
3.0,0.0,0.0,3.0,2.0,Neither,yasss brownies ice cream
3.0,1.0,2.0,0.0,1.0,Offensive Language,yay redneck piece
3.0,0.0,3.0,0.0,1.0,Offensive Language,yayyyy gonna jacking bitches day today
3.0,0.0,3.0,0.0,1.0,Offensive Language,yaz bitch yaz
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea see hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea illiterate hot skillet bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,yea oscar grouch bitch live fuckin trash
3.0,2.0,1.0,0.0,0.0,Hate Speech,yea alright redneck white trash stupid niggers hollering car going road trying hit yall
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea bitch dat feel
3.0,0.0,0.0,3.0,2.0,Neither,yea buddy lot nba trash talk going
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea randy white changed whole mind hoe nice
3.0,1.0,2.0,0.0,1.0,Offensive Language,yea bad hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea bad hoe
3.0,1.0,2.0,0.0,1.0,Offensive Language,yea mike bitchass referee tokyo
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea bitch crazy
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeaaa bitch dog shaggy yea stay clean dirty harry
3.0,1.0,2.0,0.0,1.0,Offensive Language,yeah chris brown definitely realest waffle cone colored nigga time bullshit song exactly feelin
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah tell weather gettin pussy today
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah acne still pull hotter bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah tried bein blind peace bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah atampt needs fucked fuckin water proof galaxy_ cheerios slidin bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah bitches hot back day
6.0,0.0,6.0,0.0,1.0,Offensive Language,yeah hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah livin right bitches dead wrong
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah great actually fucking hilarious bitches
3.0,0.0,0.0,3.0,2.0,Neither,yeah okay lets put fire cracker cow pie see happens
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah right yeah right guys faggot
3.0,0.0,1.0,2.0,2.0,Neither,yeah supposed put trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah nfl trash london
3.0,0.0,0.0,3.0,2.0,Neither,yeah six complete stadium lead red sox
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah bad hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,yeah eyebrows point pussy clean
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah bitch bad hit pass
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah annoying need somethingbitch play heart ill make wish
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah forgot say dumb made mistake calling bitch
6.0,2.0,4.0,0.0,1.0,Offensive Language,yeah heard fucking nuts swag fag
3.0,0.0,0.0,3.0,2.0,Neither,yee boy yung nicca told dat waxx
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeen never seen fat nigga molly bitch imma hurt somethin
4.0,0.0,3.0,1.0,1.0,Offensive Language,yeen real nicca yeen porn sites internet history
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeezus fuckin trash
3.0,0.0,1.0,2.0,2.0,Neither,yellow jackets gas station trash cans worst
